Date,"Slack (software)"
2017-12-30,242
2017-12-31,190
2018-01-01,199
2018-01-02,245
2018-01-03,301
2018-01-04,289
2018-01-05,961
2018-01-06,441
2018-01-07,309
2018-01-08,355
2018-01-09,968
2018-01-10,967
2018-01-11,598
2018-01-12,330
2018-01-13,297
2018-01-14,260
2018-01-15,332
2018-01-16,342
2018-01-17,387
2018-01-18,495
2018-01-19,458
2018-01-20,387
2018-01-21,325
2018-01-22,352
2018-01-23,398
2018-01-24,398
2018-01-25,387
2018-01-26,514
2018-01-27,271
2018-01-28,289
2018-01-29,370
2018-01-30,418
2018-01-31,408
2018-02-01,368
2018-02-02,398
2018-02-03,328
2018-02-04,263
2018-02-05,265
2018-02-06,369
2018-02-07,372
2018-02-08,369
2018-02-09,388
2018-02-10,339
2018-02-11,299
2018-02-12,331
2018-02-13,388
2018-02-14,440
2018-02-15,391
2018-02-16,381
2018-02-17,314
2018-02-18,281
2018-02-19,341
2018-02-20,386
2018-02-21,405
2018-02-22,430
2018-02-23,338
2018-02-24,357
2018-02-25,291
2018-02-26,401
2018-02-27,403
2018-02-28,507
2018-03-01,619
2018-03-02,461
2018-03-03,413
2018-03-04,319
2018-03-05,344
2018-03-06,418
2018-03-07,453
2018-03-08,395
2018-03-09,405
2018-03-10,370
2018-03-11,348
2018-03-12,430
2018-03-13,362
2018-03-14,399
2018-03-15,374
2018-03-16,379
2018-03-17,313
2018-03-18,260
2018-03-19,323
2018-03-20,435
2018-03-21,430
2018-03-22,465
2018-03-23,438
2018-03-24,345
2018-03-25,319
2018-03-26,338
2018-03-27,413
2018-03-28,343
2018-03-29,384
2018-03-30,292
2018-03-31,264
2018-04-01,304
2018-04-02,286
2018-04-03,349
2018-04-04,422
2018-04-05,428
2018-04-06,382
2018-04-07,293
2018-04-08,321
2018-04-09,358
2018-04-10,348
2018-04-11,407
2018-04-12,420
2018-04-13,389
2018-04-14,286
2018-04-15,271
2018-04-16,384
2018-04-17,384
2018-04-18,398
2018-04-19,367
2018-04-20,346
2018-04-21,334
2018-04-22,247
2018-04-23,330
2018-04-24,359
2018-04-25,365
2018-04-26,407
2018-04-27,338
2018-04-28,302
2018-04-29,318
2018-04-30,326
2018-05-01,355
2018-05-02,358
2018-05-03,374
2018-05-04,364
2018-05-05,257
2018-05-06,272
2018-05-07,302
2018-05-08,523
2018-05-09,582
2018-05-10,454
2018-05-11,446
2018-05-12,373
2018-05-13,303
2018-05-14,359
2018-05-15,375
2018-05-16,363
2018-05-17,388
2018-05-18,386
2018-05-19,305
2018-05-20,231
2018-05-21,635
2018-05-22,515
2018-05-23,437
2018-05-24,407
2018-05-25,321
2018-05-26,238
2018-05-27,250
2018-05-28,274
2018-05-29,334
2018-05-30,417
2018-05-31,353
2018-06-01,369
2018-06-02,302
2018-06-03,288
2018-06-04,400
2018-06-05,410
2018-06-06,441
2018-06-07,411
2018-06-08,398
2018-06-09,280
2018-06-10,269
2018-06-11,348
2018-06-12,400
2018-06-13,426
2018-06-14,0
2018-06-15,386
